Ticket_ID,Customer_ID,Agent_Name,Department,Priority,Category,Created_Date,Closed_Date,Resolution_Time_Hours,SLA_Status,CSAT_Score,Region,Channel,Status
TS-3091,CU-1348,Michael Chen,Billing,Medium,Subscription Cancel,2026-03-23 13:16:00,2026-03-23 20:52:00,7.6,Met,,Europe,Chat,Closed
TS-3092,CU-1772,Alisha Khan,Technical,Low,System Bug,2026-05-11 17:55:00,,,Breached,,Europe,Chat,Pending
TS-3093,CU-1363,Priya Patel,General,High,Feedback,2026-04-21 10:21:00,,,Breached,,North America,Chat,In Progress
TS-3094,CU-1872,Alisha Khan,Technical,Medium,Speed Issue,2026-06-03 12:15:00,2026-06-11 20:52:48,200.63,Breached,3,North America,Phone,Closed
TS-3095,CU-1834,Sofia Rodriguez,Account,Medium,Update Profile,2026-04-11 13:16:00,2026-04-12 04:41:48,15.43,Met,5,Europe,Chat,Closed
TS-3096,CU-1538,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-04-16 18:15:00,2026-04-18 04:04:12,33.82,Met,4,Europe,Email,Closed
TS-3097,CU-1677,Sofia Rodriguez,Account,Medium,Reset Password,2026-02-13 09:03:00,2026-02-13 21:49:12,12.77,Met,5,Asia-Pacific,Email,Closed
TS-3098,CU-1709,James Wilson,Account,Low,Reset Password,2026-05-16 18:56:00,2026-05-17 17:17:00,22.35,Met,5,LATAM,Email,Closed
TS-3099,CU-1285,Michael Chen,Billing,Low,Subscription Cancel,2026-01-15 12:54:00,,,Breached,,LATAM,Portal,Open
TS-3100,CU-1482,John Doe,Billing,Low,Refund Request,2026-05-09 18:09:00,2026-05-14 05:18:36,107.16,Met,3,North America,Phone,Closed
TS-3101,CU-1793,Alisha Khan,Technical,Medium,Integration Error,2026-04-23 13:08:00,2026-04-25 04:57:12,39.82,Met,3,North America,Phone,Closed
TS-3102,CU-1410,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-03-28 11:31:00,2026-03-29 09:21:24,21.84,Met,5,North America,Portal,Closed
TS-3103,CU-1226,Sofia Rodriguez,Account,Urgent,Login Issue,2026-04-12 08:33:00,2026-04-12 15:45:00,7.2,Met,5,Europe,Email,Closed
TS-3104,CU-1031,Marcus Brown,General,Low,General Inquiry,2026-05-06 11:43:00,2026-05-07 09:27:24,21.74,Met,4,North America,Email,Closed
TS-3105,CU-1590,James Wilson,Account,Medium,Update Profile,2026-03-28 17:30:00,,,Breached,,LATAM,Portal,In Progress
TS-3106,CU-1239,Michael Chen,Billing,High,Payment Failure,2026-05-01 11:58:00,,,Breached,,North America,Portal,Open
TS-3107,CU-1555,John Doe,Billing,Medium,Invoice Copy,2026-03-22 14:39:00,2026-03-24 06:58:48,40.33,Met,,North America,Email,Closed
TS-3108,CU-1737,Priya Patel,General,Low,Feature Request,2026-01-18 09:02:00,2026-01-19 20:47:00,35.75,Met,5,North America,Portal,Closed
TS-3109,CU-1935,Priya Patel,General,Low,Feature Request,2026-02-06 17:53:00,2026-02-08 15:12:48,45.33,Met,,Europe,Email,Closed
TS-3110,CU-1592,James Wilson,Account,Low,Reset Password,2026-05-24 13:56:00,2026-05-25 22:29:00,32.55,Met,5,LATAM,Email,Closed
TS-3111,CU-1427,Sofia Rodriguez,Account,Medium,Account Security,2026-02-01 14:48:00,2026-02-01 21:04:48,6.28,Met,4,North America,Chat,Closed
TS-3112,CU-1153,Priya Patel,General,Low,General Inquiry,2026-06-05 15:10:00,2026-06-06 06:35:48,15.43,Met,5,North America,Chat,Closed
TS-3113,CU-1768,Alisha Khan,Technical,Medium,Hardware Malfunction,2026-05-28 17:09:00,,,Breached,,Europe,Phone,Open
TS-3114,CU-1384,Marcus Brown,General,Medium,Partnership,2026-04-25 13:32:00,,,Breached,,LATAM,Email,Open
TS-3115,CU-1473,John Doe,Billing,High,Invoice Copy,2026-02-06 13:41:00,2026-02-06 23:10:24,9.49,Met,4,LATAM,Chat,Closed
TS-3116,CU-1200,Sarah Jenkins,Billing,High,Subscription Cancel,2026-03-07 08:59:00,2026-03-07 15:06:12,6.12,Met,5,North America,Portal,Closed
TS-3117,CU-1507,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-05-28 15:06:00,2026-05-30 13:00:00,45.9,Met,5,Asia-Pacific,Portal,Closed
TS-3118,CU-1939,Michael Chen,Billing,Low,Subscription Cancel,2026-02-04 10:54:00,,,Breached,,Asia-Pacific,Email,Open
TS-3119,CU-1036,Sarah Jenkins,Billing,Low,Subscription Cancel,2026-03-23 16:19:00,,,Breached,,Asia-Pacific,Chat,Pending
TS-3120,CU-1280,Michael Chen,Billing,Low,Invoice Copy,2026-05-12 10:41:00,2026-05-13 01:57:48,15.28,Met,3,Europe,Portal,Closed
TS-3121,CU-1815,Emily Davis,Technical,Medium,Integration Error,2026-06-29 17:55:00,,,Met,,North America,Phone,Pending
TS-3122,CU-1232,Michael Chen,Billing,Low,Subscription Cancel,2026-03-24 12:41:00,2026-03-25 05:05:00,16.4,Met,4,Europe,Email,Closed
TS-3123,CU-1709,Alisha Khan,Technical,Low,Speed Issue,2026-01-19 15:35:00,2026-01-20 05:35:00,14.0,Met,4,Asia-Pacific,Portal,Closed
TS-3124,CU-1119,Marcus Brown,General,High,Partnership,2026-02-04 14:07:00,2026-02-05 20:24:24,30.29,Met,4,LATAM,Chat,Closed
TS-3125,CU-1297,James Wilson,Account,High,Account Security,2026-06-02 10:55:00,2026-06-03 00:10:36,13.26,Met,,Europe,Email,Closed
TS-3126,CU-1820,David Lee,Technical,Low,Integration Error,2026-02-25 09:53:00,,,Breached,,Asia-Pacific,Portal,In Progress
TS-3127,CU-1466,Sofia Rodriguez,Account,High,Update Profile,2026-06-09 15:27:00,2026-06-09 23:36:00,8.15,Met,5,Asia-Pacific,Chat,Closed
TS-3128,CU-1962,David Lee,Technical,Low,Speed Issue,2026-04-26 08:47:00,2026-04-27 22:39:48,37.88,Met,3,Asia-Pacific,Portal,Closed
TS-3129,CU-1631,James Wilson,Account,High,Login Issue,2026-06-15 09:51:00,2026-06-15 23:44:24,13.89,Met,,North America,Phone,Closed
TS-3130,CU-1015,John Doe,Billing,Medium,Invoice Copy,2026-01-31 12:01:00,2026-01-31 18:11:48,6.18,Met,4,Asia-Pacific,Email,Closed
TS-3131,CU-1116,Alisha Khan,Technical,Low,Hardware Malfunction,2026-06-18 14:51:00,2026-06-22 23:00:36,104.16,Met,5,Asia-Pacific,Email,Closed
TS-3132,CU-1912,James Wilson,Account,Low,Account Security,2026-02-06 16:07:00,2026-02-10 08:07:36,88.01,Met,5,North America,Chat,Closed
TS-3133,CU-1163,James Wilson,Account,High,Update Profile,2026-02-14 14:00:00,2026-02-14 22:31:48,8.53,Met,5,LATAM,Email,Closed
TS-3134,CU-1363,Priya Patel,General,High,General Inquiry,2026-03-15 17:39:00,2026-03-15 20:46:48,3.13,Met,5,North America,Portal,Closed
TS-3135,CU-1665,John Doe,Billing,Low,Subscription Cancel,2026-05-25 13:12:00,2026-05-26 22:22:48,33.18,Met,,LATAM,Email,Closed
TS-3136,CU-1278,Emily Davis,Technical,Low,Integration Error,2026-05-26 13:52:00,2026-06-03 10:38:12,188.77,Breached,2,LATAM,Portal,Closed
TS-3137,CU-1014,James Wilson,Account,Medium,Reset Password,2026-03-13 10:43:00,2026-03-14 10:32:48,23.83,Met,5,Europe,Phone,Closed
TS-3138,CU-1016,Alisha Khan,Technical,Low,Speed Issue,2026-02-06 15:27:00,2026-02-07 23:16:48,31.83,Met,3,LATAM,Portal,Closed
TS-3139,CU-1237,James Wilson,Account,Medium,Update Profile,2026-01-09 10:57:00,,,Breached,,North America,Phone,In Progress
TS-3140,CU-1951,Priya Patel,General,Low,Partnership,2026-05-25 12:23:00,2026-05-26 13:11:36,24.81,Met,5,North America,Chat,Closed
TS-3141,CU-1219,Sofia Rodriguez,Account,Urgent,Login Issue,2026-02-17 11:47:00,2026-02-17 23:23:36,11.61,Met,5,North America,Phone,Closed
TS-3142,CU-1587,Priya Patel,General,Medium,General Inquiry,2026-01-25 09:42:00,2026-01-25 14:59:24,5.29,Met,5,LATAM,Email,Closed
TS-3143,CU-1572,Michael Chen,Billing,Low,Subscription Cancel,2026-03-30 18:14:00,2026-03-31 15:45:48,21.53,Met,,LATAM,Chat,Closed
TS-3144,CU-1271,Priya Patel,General,High,Partnership,2026-03-06 13:28:00,2026-03-07 00:22:00,10.9,Met,,Asia-Pacific,Chat,Closed
TS-3145,CU-1948,Sarah Jenkins,Billing,Medium,Payment Failure,2026-05-30 14:45:00,2026-05-31 08:51:36,18.11,Met,5,Asia-Pacific,Phone,Closed
TS-3146,CU-1777,Alisha Khan,Technical,Low,Hardware Malfunction,2026-05-02 08:56:00,2026-05-10 17:48:48,200.88,Breached,2,LATAM,Phone,Closed
TS-3147,CU-1248,James Wilson,Account,Low,Update Profile,2026-06-30 18:30:00,2026-07-01 05:36:36,11.11,Met,5,North America,Chat,Closed
TS-3148,CU-1070,Michael Chen,Billing,Medium,Payment Failure,2026-03-16 18:20:00,,,Breached,,Europe,Portal,In Progress
TS-3149,CU-1600,James Wilson,Account,Low,Account Security,2026-01-14 09:39:00,2026-01-15 01:44:24,16.09,Met,,North America,Chat,Closed
TS-3150,CU-1938,Marcus Brown,General,Low,Partnership,2026-06-11 10:51:00,2026-06-12 21:39:00,34.8,Met,5,Asia-Pacific,Portal,Closed
TS-3151,CU-1517,Marcus Brown,General,Medium,Feature Request,2026-05-31 13:06:00,2026-06-01 15:17:24,26.19,Met,4,LATAM,Portal,Closed
TS-3152,CU-1824,James Wilson,Account,Low,Update Profile,2026-03-11 10:42:00,2026-03-12 11:00:00,24.3,Met,4,North America,Email,Closed
TS-3153,CU-1874,Michael Chen,Billing,Low,Subscription Cancel,2026-06-17 11:55:00,,,Breached,,Asia-Pacific,Email,Open
TS-3154,CU-1211,Marcus Brown,General,Low,Partnership,2026-05-08 15:13:00,2026-05-14 06:47:12,135.57,Met,3,Asia-Pacific,Chat,Closed
TS-3155,CU-1875,John Doe,Billing,Low,Refund Request,2026-06-03 09:16:00,2026-06-14 00:19:00,255.05,Breached,2,Asia-Pacific,Portal,Closed
TS-3156,CU-1591,Marcus Brown,General,High,Partnership,2026-05-08 18:17:00,2026-05-09 16:03:12,21.77,Met,4,LATAM,Email,Closed
TS-3157,CU-1378,David Lee,Technical,Medium,System Bug,2026-04-10 17:23:00,2026-04-17 22:11:36,172.81,Breached,2,LATAM,Portal,Closed
TS-3158,CU-1212,Sarah Jenkins,Billing,Medium,Refund Request,2026-02-27 18:38:00,2026-02-28 12:46:24,18.14,Met,5,North America,Phone,Closed
TS-3159,CU-1963,John Doe,Billing,Medium,Invoice Copy,2026-02-22 18:25:00,2026-02-23 02:34:36,8.16,Met,3,Europe,Email,Closed
TS-3160,CU-1342,John Doe,Billing,Low,Invoice Copy,2026-04-11 14:13:00,,,Breached,,Asia-Pacific,Portal,Pending
TS-3161,CU-1064,Sarah Jenkins,Billing,Low,Refund Request,2026-01-15 15:32:00,2026-01-18 11:26:00,67.9,Met,5,Europe,Portal,Closed
TS-3162,CU-1373,Emily Davis,Technical,Medium,Integration Error,2026-06-10 10:48:00,2026-06-11 08:34:48,21.78,Met,4,LATAM,Chat,Closed
TS-3163,CU-1343,Sarah Jenkins,Billing,Medium,Subscription Cancel,2026-06-04 14:38:00,2026-06-06 14:08:36,47.51,Met,5,Asia-Pacific,Phone,Closed
TS-3164,CU-1490,Emily Davis,Technical,Medium,Speed Issue,2026-02-02 14:32:00,2026-02-04 22:45:48,56.23,Met,4,North America,Email,Closed
TS-3165,CU-1078,Emily Davis,Technical,Medium,System Bug,2026-06-15 13:04:00,2026-06-17 07:09:24,42.09,Met,3,LATAM,Phone,Closed
TS-3166,CU-1374,James Wilson,Account,Low,Update Profile,2026-06-21 08:55:00,,,Breached,,Europe,Phone,Pending
TS-3167,CU-1448,Alisha Khan,Technical,High,Speed Issue,2026-02-27 11:22:00,,,Breached,,North America,Chat,In Progress
TS-3168,CU-1557,Alisha Khan,Technical,Low,Hardware Malfunction,2026-03-18 15:10:00,2026-04-01 14:04:36,334.91,Breached,3,LATAM,Portal,Closed
TS-3169,CU-1329,Emily Davis,Technical,Medium,System Bug,2026-04-01 18:03:00,2026-04-02 09:31:12,15.47,Met,4,LATAM,Email,Closed
TS-3170,CU-1965,James Wilson,Account,Medium,Reset Password,2026-01-28 08:35:00,,,Breached,,North America,Phone,Open
TS-3171,CU-1570,Sofia Rodriguez,Account,Medium,Update Profile,2026-04-25 16:51:00,2026-04-26 07:39:00,14.8,Met,5,LATAM,Portal,Closed
TS-3172,CU-1398,David Lee,Technical,Urgent,Hardware Malfunction,2026-05-27 14:14:00,2026-05-28 14:30:12,24.27,Breached,3,Europe,Phone,Closed
TS-3173,CU-1515,Emily Davis,Technical,Low,Speed Issue,2026-06-13 15:15:00,2026-06-16 04:12:36,60.96,Met,,North America,Email,Closed
TS-3174,CU-1931,Marcus Brown,General,Medium,Feedback,2026-01-20 12:22:00,,,Breached,,Asia-Pacific,Email,In Progress
TS-3175,CU-1499,Marcus Brown,General,Urgent,Partnership,2026-06-05 16:05:00,2026-06-05 19:30:48,3.43,Met,4,Europe,Portal,Closed
TS-3176,CU-1359,Sofia Rodriguez,Account,Medium,Update Profile,2026-06-11 17:34:00,2026-06-11 22:08:48,4.58,Met,5,Asia-Pacific,Portal,Closed
TS-3177,CU-1257,Emily Davis,Technical,Medium,Integration Error,2026-05-10 12:32:00,2026-05-10 21:57:12,9.42,Met,5,LATAM,Portal,Closed
TS-3178,CU-1853,Alisha Khan,Technical,Low,Speed Issue,2026-01-08 08:20:00,2026-01-10 11:00:48,50.68,Met,4,Asia-Pacific,Portal,Closed
TS-3179,CU-1374,Sarah Jenkins,Billing,Low,Payment Failure,2026-02-02 18:47:00,2026-02-04 07:03:12,36.27,Met,5,North America,Phone,Closed
TS-3180,CU-1381,Priya Patel,General,Medium,General Inquiry,2026-02-10 16:11:00,2026-02-10 20:18:48,4.13,Met,5,Asia-Pacific,Chat,Closed
TS-3181,CU-1517,Marcus Brown,General,Urgent,Partnership,2026-05-29 18:52:00,2026-05-29 22:25:36,3.56,Met,4,LATAM,Chat,Closed
TS-3182,CU-1584,Michael Chen,Billing,High,Refund Request,2026-04-04 18:02:00,2026-04-05 03:09:48,9.13,Met,,Asia-Pacific,Portal,Closed
TS-3183,CU-1453,David Lee,Technical,Medium,Integration Error,2026-03-30 12:24:00,2026-04-01 21:16:48,56.88,Met,3,Europe,Chat,Closed
TS-3184,CU-1070,Marcus Brown,General,Low,Feature Request,2026-06-01 16:29:00,2026-06-02 07:00:48,14.53,Met,5,LATAM,Portal,Closed
TS-3185,CU-1826,Marcus Brown,General,Low,General Inquiry,2026-05-14 11:55:00,2026-05-14 23:23:12,11.47,Met,4,Asia-Pacific,Email,Closed
TS-3186,CU-1419,Alisha Khan,Technical,Low,System Bug,2026-04-26 08:52:00,,,Breached,,LATAM,Portal,Open
TS-3187,CU-1496,Alisha Khan,Technical,Medium,System Bug,2026-03-21 09:14:00,2026-03-23 09:18:48,48.08,Met,5,Europe,Phone,Closed
TS-3188,CU-1849,James Wilson,Account,Low,Login Issue,2026-05-13 09:27:00,2026-05-14 02:57:00,17.5,Met,4,Europe,Phone,Closed
TS-3189,CU-1487,Sofia Rodriguez,Account,Urgent,Update Profile,2026-03-25 12:06:00,2026-03-25 14:05:24,1.99,Met,5,Asia-Pacific,Portal,Closed
TS-3190,CU-1675,Sofia Rodriguez,Account,Urgent,Reset Password,2026-05-19 13:51:00,2026-05-19 18:40:12,4.82,Met,5,Asia-Pacific,Chat,Closed
TS-3191,CU-1484,Emily Davis,Technical,Medium,Hardware Malfunction,2026-01-22 13:03:00,2026-01-24 06:32:24,41.49,Met,4,North America,Chat,Closed
TS-3192,CU-1439,Sofia Rodriguez,Account,Low,Account Security,2026-03-14 08:45:00,2026-03-15 12:47:24,28.04,Met,,North America,Email,Closed
TS-3193,CU-1657,John Doe,Billing,Medium,Subscription Cancel,2026-01-10 18:24:00,2026-01-15 12:13:48,113.83,Breached,1,Europe,Chat,Closed
TS-3194,CU-1873,Marcus Brown,General,High,Feature Request,2026-02-05 10:19:00,2026-02-06 03:44:48,17.43,Met,,Europe,Email,Closed
TS-3195,CU-1279,Michael Chen,Billing,Medium,Refund Request,2026-06-01 16:01:00,2026-06-03 07:34:36,39.56,Met,5,LATAM,Portal,Closed
TS-3196,CU-1863,Priya Patel,General,Low,Feedback,2026-05-09 15:13:00,2026-05-10 06:04:36,14.86,Met,5,North America,Phone,Closed
TS-3197,CU-1575,Emily Davis,Technical,High,Hardware Malfunction,2026-05-21 09:23:00,2026-05-22 17:59:36,32.61,Met,,Europe,Email,Closed
TS-3198,CU-1450,Sofia Rodriguez,Account,Low,Login Issue,2026-06-01 16:28:00,2026-06-02 23:16:00,30.8,Met,5,North America,Chat,Closed
TS-3199,CU-1599,John Doe,Billing,Low,Refund Request,2026-04-26 09:29:00,,,Breached,,LATAM,Phone,Open
TS-3200,CU-1668,Priya Patel,General,High,Feedback,2026-02-14 14:52:00,2026-02-14 18:19:36,3.46,Met,4,North America,Chat,Closed
TS-3201,CU-1108,Sofia Rodriguez,Account,Medium,Update Profile,2026-04-17 17:18:00,2026-04-18 04:08:24,10.84,Met,5,Europe,Phone,Closed
TS-3202,CU-1856,Sofia Rodriguez,Account,Medium,Account Security,2026-02-18 16:51:00,2026-02-19 00:17:24,7.44,Met,5,LATAM,Chat,Closed
TS-3203,CU-1837,Priya Patel,General,Low,General Inquiry,2026-03-08 12:00:00,2026-03-09 01:24:36,13.41,Met,5,LATAM,Portal,Closed
TS-3204,CU-1350,Emily Davis,Technical,Medium,Integration Error,2026-03-07 09:55:00,2026-03-08 01:15:24,15.34,Met,5,North America,Portal,Closed
TS-3205,CU-1892,Sofia Rodriguez,Account,High,Reset Password,2026-03-12 18:56:00,2026-03-13 02:35:00,7.65,Met,5,Europe,Phone,Closed
TS-3206,CU-1108,Emily Davis,Technical,Medium,Integration Error,2026-02-02 15:28:00,,,Breached,,Europe,Chat,Open
TS-3207,CU-1440,James Wilson,Account,Medium,Reset Password,2026-05-18 15:40:00,2026-05-20 20:43:36,53.06,Met,3,Asia-Pacific,Portal,Closed
TS-3208,CU-1626,Marcus Brown,General,Low,General Inquiry,2026-04-14 14:32:00,2026-04-14 23:08:00,8.6,Met,5,North America,Chat,Closed
TS-3209,CU-1192,Michael Chen,Billing,Low,Payment Failure,2026-01-04 13:15:00,2026-01-11 05:12:36,159.96,Met,,Europe,Email,Closed
TS-3210,CU-1327,Priya Patel,General,Low,General Inquiry,2026-04-19 10:34:00,2026-04-19 14:37:36,4.06,Met,5,North America,Email,Closed
TS-3211,CU-1630,Sofia Rodriguez,Account,Low,Update Profile,2026-05-20 09:23:00,2026-05-20 23:11:00,13.8,Met,,Europe,Phone,Closed
TS-3212,CU-1387,David Lee,Technical,Medium,Speed Issue,2026-04-12 08:09:00,2026-04-15 13:38:24,77.49,Met,3,North America,Portal,Closed
TS-3213,CU-1795,Marcus Brown,General,Low,Feature Request,2026-03-24 15:54:00,2026-03-29 02:54:00,107.0,Met,,Asia-Pacific,Chat,Closed
TS-3214,CU-1627,Marcus Brown,General,Low,Partnership,2026-05-17 11:26:00,2026-05-19 19:16:24,55.84,Met,,Asia-Pacific,Portal,Closed
TS-3215,CU-1539,Emily Davis,Technical,High,System Bug,2026-02-09 08:58:00,2026-02-20 00:28:00,255.5,Breached,,North America,Portal,Closed
TS-3216,CU-1008,Sofia Rodriguez,Account,Medium,Account Security,2026-02-13 15:14:00,2026-02-13 23:31:24,8.29,Met,5,Asia-Pacific,Chat,Closed
TS-3217,CU-1336,David Lee,Technical,Low,Hardware Malfunction,2026-06-14 09:32:00,2026-06-23 13:36:12,220.07,Breached,,North America,Phone,Closed
TS-3218,CU-1834,Alisha Khan,Technical,High,Integration Error,2026-03-03 15:53:00,2026-03-05 13:49:24,45.94,Met,5,Asia-Pacific,Chat,Closed
TS-3219,CU-1370,Priya Patel,General,High,Partnership,2026-01-30 15:50:00,2026-01-31 00:14:00,8.4,Met,5,North America,Email,Closed
TS-3220,CU-1513,David Lee,Technical,Low,System Bug,2026-05-29 14:16:00,2026-05-31 14:29:48,48.23,Met,,Asia-Pacific,Email,Closed
TS-3221,CU-1959,Priya Patel,General,Urgent,Feedback,2026-04-10 12:08:00,2026-04-10 12:38:00,0.5,Met,5,Europe,Portal,Closed
TS-3222,CU-1926,Michael Chen,Billing,Low,Subscription Cancel,2026-05-30 12:20:00,2026-06-02 03:04:24,62.74,Met,5,Europe,Chat,Closed
TS-3223,CU-1371,Michael Chen,Billing,Medium,Refund Request,2026-04-23 11:40:00,2026-04-24 09:47:12,22.12,Met,5,North America,Email,Closed
TS-3224,CU-1271,John Doe,Billing,Medium,Payment Failure,2026-04-07 15:06:00,2026-04-08 16:09:00,25.05,Met,,Europe,Email,Closed
TS-3225,CU-1198,Sofia Rodriguez,Account,Medium,Reset Password,2026-01-22 15:21:00,2026-01-22 20:09:00,4.8,Met,5,LATAM,Phone,Closed
TS-3226,CU-1787,John Doe,Billing,Low,Invoice Copy,2026-05-15 17:51:00,2026-05-17 05:49:48,35.98,Met,5,Europe,Phone,Closed
TS-3227,CU-1096,James Wilson,Account,Low,Reset Password,2026-03-20 14:28:00,2026-03-21 03:08:12,12.67,Met,5,Asia-Pacific,Email,Closed
TS-3228,CU-1095,James Wilson,Account,Medium,Update Profile,2026-05-19 13:30:00,2026-05-24 00:57:36,107.46,Breached,2,LATAM,Email,Closed
TS-3229,CU-1397,Sarah Jenkins,Billing,Medium,Refund Request,2026-05-17 11:54:00,2026-05-18 16:46:12,28.87,Met,4,Europe,Email,Closed
TS-3230,CU-1859,John Doe,Billing,Low,Refund Request,2026-03-23 12:54:00,2026-03-25 16:07:12,51.22,Met,4,Asia-Pacific,Portal,Closed
TS-3231,CU-1153,Sofia Rodriguez,Account,Low,Login Issue,2026-06-19 09:53:00,2026-06-21 14:54:12,53.02,Met,5,North America,Phone,Closed
TS-3232,CU-1148,Michael Chen,Billing,Low,Subscription Cancel,2026-01-19 09:27:00,,,Breached,,Europe,Phone,Open
TS-3233,CU-1268,James Wilson,Account,Low,Reset Password,2026-03-02 12:58:00,2026-03-03 18:01:00,29.05,Met,5,North America,Portal,Closed
TS-3234,CU-1333,Marcus Brown,General,Low,General Inquiry,2026-01-09 13:41:00,2026-01-09 21:24:12,7.72,Met,5,Europe,Chat,Closed
TS-3235,CU-1648,John Doe,Billing,Urgent,Subscription Cancel,2026-03-24 15:47:00,2026-03-31 04:59:00,157.2,Breached,1,North America,Email,Closed
TS-3236,CU-1880,Priya Patel,General,Medium,Feature Request,2026-06-17 18:54:00,2026-06-17 21:15:36,2.36,Met,5,Asia-Pacific,Phone,Closed
TS-3237,CU-1791,James Wilson,Account,High,Login Issue,2026-03-23 08:16:00,,,Breached,,Europe,Phone,Pending
TS-3238,CU-1815,John Doe,Billing,Low,Invoice Copy,2026-04-25 12:41:00,2026-04-28 13:03:48,72.38,Met,3,LATAM,Chat,Closed
TS-3239,CU-1495,Priya Patel,General,Medium,Feature Request,2026-02-22 17:38:00,2026-02-23 19:30:48,25.88,Met,4,North America,Chat,Closed
TS-3240,CU-1914,Emily Davis,Technical,Low,System Bug,2026-01-31 15:59:00,2026-02-12 11:06:48,283.13,Breached,,North America,Email,Closed
TS-3241,CU-1338,Sofia Rodriguez,Account,Medium,Reset Password,2026-03-30 14:07:00,2026-03-31 21:22:36,31.26,Met,,LATAM,Portal,Closed
TS-3242,CU-1811,Marcus Brown,General,Medium,Feature Request,2026-03-01 15:55:00,2026-03-03 02:20:12,34.42,Met,,LATAM,Chat,Closed
TS-3243,CU-1726,James Wilson,Account,Low,Login Issue,2026-06-14 08:55:00,2026-06-15 03:55:36,19.01,Met,5,Europe,Phone,Closed
TS-3244,CU-1820,Alisha Khan,Technical,Low,Integration Error,2026-02-08 11:33:00,2026-02-13 04:35:24,113.04,Met,5,LATAM,Chat,Closed
TS-3245,CU-1105,Michael Chen,Billing,Medium,Refund Request,2026-06-23 08:11:00,2026-06-24 05:59:36,21.81,Met,5,Europe,Email,Closed
TS-3246,CU-1175,Emily Davis,Technical,High,Speed Issue,2026-05-23 15:50:00,2026-05-28 02:14:36,106.41,Breached,3,Europe,Chat,Closed
TS-3247,CU-1854,Sofia Rodriguez,Account,Medium,Account Security,2026-02-13 09:14:00,,,Breached,,Europe,Email,In Progress
TS-3248,CU-1115,John Doe,Billing,Low,Refund Request,2026-01-18 13:06:00,2026-01-19 09:39:36,20.56,Met,4,Europe,Portal,Closed
TS-3249,CU-1573,Sofia Rodriguez,Account,Low,Account Security,2026-01-25 11:50:00,2026-01-25 20:41:36,8.86,Met,5,North America,Chat,Closed
TS-3250,CU-1321,Priya Patel,General,Medium,Feedback,2026-03-24 18:32:00,2026-03-25 05:14:36,10.71,Met,4,North America,Phone,Closed
TS-3251,CU-1831,Sofia Rodriguez,Account,Medium,Reset Password,2026-05-17 12:31:00,2026-05-19 13:16:00,48.75,Met,,Europe,Chat,Closed
TS-3252,CU-1381,David Lee,Technical,Low,Speed Issue,2026-04-08 14:26:00,2026-04-13 10:09:48,115.73,Met,4,Asia-Pacific,Portal,Closed
TS-3253,CU-1239,Sarah Jenkins,Billing,Medium,Subscription Cancel,2026-06-01 13:21:00,2026-06-02 01:53:24,12.54,Met,4,North America,Email,Closed
TS-3254,CU-1505,Alisha Khan,Technical,Low,Integration Error,2026-04-17 09:51:00,2026-04-19 22:23:24,60.54,Met,4,LATAM,Email,Closed
TS-3255,CU-1849,James Wilson,Account,Urgent,Login Issue,2026-03-04 10:23:00,2026-03-04 18:17:36,7.91,Met,,LATAM,Phone,Closed
TS-3256,CU-1734,Marcus Brown,General,High,Feedback,2026-01-09 17:22:00,2026-01-10 21:43:00,28.35,Met,3,LATAM,Chat,Closed
TS-3257,CU-1991,Marcus Brown,General,Low,General Inquiry,2026-06-28 16:49:00,2026-06-30 06:43:00,37.9,Met,4,Asia-Pacific,Portal,Closed
TS-3258,CU-1371,James Wilson,Account,High,Account Security,2026-02-14 08:07:00,2026-02-16 03:52:36,43.76,Met,5,Asia-Pacific,Email,Closed
TS-3259,CU-1947,Sofia Rodriguez,Account,Low,Reset Password,2026-06-11 16:03:00,2026-06-12 10:31:48,18.48,Met,5,North America,Email,Closed
TS-3260,CU-1264,James Wilson,Account,Low,Reset Password,2026-04-02 12:39:00,2026-04-04 01:01:48,36.38,Met,5,North America,Email,Closed
